ID,Name,Age,Dob,Height,Weight,Nationality,Club,Overall,Potential,Value,Wage,Player Positions,Preferred Foot,Skill Moves,Release Clause,Jersey Number,Joined,Contract Valid Until
197242,G. Krychowiak,29,29/01/1990,186,85,Poland,Lokomotiv Moscow,78,78,9000000,1000,"CDM, CM",Right,3,18900000,7,03/07/2019,2023
198200,B. Stambouli,28,13/08/1990,180,82,France,FC Schalke 04,78,78,9000000,32000,"CB, CDM",Right,2,15300000,17,26/08/2016,2020
198949,K. Malcuit,27,31/07/1991,178,77,France,Napoli,78,78,9000000,54000,"RB, RM",Right,3,15300000,2,08/08/2018,2022
199561,Nolito,32,15/10/1986,175,72,Spain,Sevilla FC,78,78,8000000,19000,"LM, LW",Right,4,16800000,8,16/07/2017,2020
200215,S. Rode,28,11/10/1990,179,75,Germany,Eintracht Frankfurt,78,78,9000000,35000,"CDM, CM",Right,3,15300000,17,27/07/2019,2024
201095,A. Marchesín,31,16/03/1988,188,85,Argentina,FC Porto,78,78,6500000,11000,GK,Right,1,13000000,32,02/08/2019,2023
201508,G. Ramírez,28,02/12/1990,183,78,Uruguay,Sampdoria,78,78,10500000,39000,CAM,Left,4,17900000,11,04/08/2017,2021
201862,M. Rojo,29,20/03/1990,187,85,Argentina,Manchester United,78,78,8500000,95000,CB,Left,3,16200000,16,20/08/2014,2021
202054,Naldo,30,25/08/1988,188,80,Brazil,RCD Espanyol,78,78,8500000,27000,CB,Right,2,17900000,5,10/08/2017,2020
202201,J. Gouweleeuw,27,10/07/1991,188,78,Netherlands,FC Augsburg,78,78,9500000,25000,CB,Right,2,16200000,6,09/01/2016,2024
202851,G. Defrel,28,17/06/1991,179,77,France,Roma,78,78,10500000,48000,"ST, RW",Left,4,17900000,21,20/07/2017,2022
202935,Álvaro,29,08/01/1990,183,75,Spain,Olympique de Marseille,78,78,8500000,36000,CB,Right,2,,3,,2020
203299,A. Carrillo,28,14/06/1991,181,78,Peru,Al Hilal,78,78,10500000,43000,RM,Right,4,17900000,19,23/07/2019,2023
204385,S. García,28,14/09/1990,181,80,Uruguay,Godoy Cruz,78,78,10500000,17000,ST,Right,3,15200000,18,08/01/2016,2021
205427,Djaniny,28,21/03/1991,190,78,Cape Verde,Al Ahli,78,78,10500000,47000,"ST, RM",Right,4,17900000,21,19/07/2018,2022
205705,Z. Feddal,29,23/12/1989,192,83,Morocco,Real Betis,78,78,8500000,25000,CB,Left,2,17900000,4,24/07/2017,2021
205850,L. Pavoletti,30,26/11/1988,188,85,Italy,Cagliari,78,78,10000000,38000,ST,Right,3,17000000,30,01/07/2018,2022
207557,R. Olsen,29,08/01/1990,196,86,Sweden,Roma,78,78,7500000,33000,GK,Right,1,12800000,1,24/07/2018,2023
207939,G. Pizarro,29,26/02/1990,185,74,Argentina,Tigres U.A.N.L.,78,78,9000000,66000,"CDM, CM",Right,3,14400000,19,02/07/2018,2021
208461,M. de Roon,28,29/03/1991,185,76,Netherlands,Atalanta,78,78,10500000,54000,"CM, CDM",Right,3,17900000,15,11/08/2017,2022
208520,H. Sakai,29,12/04/1990,183,70,Japan,Olympique de Marseille,78,78,8500000,36000,"RB, LB",Right,2,16200000,2,01/07/2016,2021
213353,G. Kanga,28,01/09/1990,167,65,Gabon,Sparta Praha,78,78,10500000,1000,"CAM, CM",Right,4,23100000,9,31/01/2018,2020
214040,F. Fabra,28,22/02/1991,174,80,Colombia,Boca Juniors,78,78,9000000,25000,LB,Left,3,12600000,18,24/01/2016,2023
214206,G. Cano,31,02/01/1988,176,72,Argentina,Independiente Medellín,78,78,9500000,6000,"ST, CAM",Right,3,13300000,14,22/01/2019,2019
214766,C. Izquierdoz,30,03/11/1988,185,89,Argentina,Boca Juniors,78,78,8500000,24000,CB,Right,2,11900000,24,05/07/2018,2021
215162,A. Donatti,32,24/10/1986,192,86,Argentina,Racing Club,78,78,6500000,22000,CB,Right,2,9100000,2,22/01/2018,2021
215998,I. Fernández,29,12/01/1990,182,67,Argentina,River Plate,78,78,10000000,27000,"CM, CAM",Left,4,14000000,26,12/01/2016,2021
216054,N. Domínguez,29,09/04/1990,184,81,Argentina,Racing Club,78,78,9000000,23000,"CDM, CB",Right,3,12600000,23,21/01/2019,2021
216373,Marcelo Goiano,31,13/10/1987,176,69,Brazil,Sivasspor,78,78,7500000,16000,"RB, LB",Right,3,15000000,87,01/07/2019,2021
216451,J. Seri,27,19/07/1991,171,73,Ivory Coast,Galatasaray SK,78,78,10500000,64000,"CM, CDM",Right,3,,6,,2020
219576,R. Battaglia,27,12/07/1991,187,79,Argentina,Sporting CP,78,78,10500000,15000,"CM, CDM",Right,3,21000000,16,01/07/2017,2023
223249,G. Arias,31,13/09/1987,187,91,Chile,Racing Club,78,78,6500000,18000,GK,Right,1,9100000,1,09/07/2018,2021
223627,O. Al Soma,30,23/03/1989,190,86,Syria,Al Ahli,78,78,10000000,45000,ST,Right,3,17000000,9,01/07/2014,2021
225647,M. Campaña,30,29/05/1989,185,75,Uruguay,Independiente,78,78,7000000,18000,GK,Right,1,9800000,25,01/01/2017,2021
230184,Ronaldo Esler,31,29/02/1988,168,65,Brazil,Atlético Mineiro,78,78,7500000,34000,"LB, LM",Left,4,14300000,5,01/01/2018,2022
230269,Claudio Coíntra,35,29/02/1984,174,71,Brazil,Internacional,78,78,4500000,22000,"CAM, CF",Left,4,8600000,8,01/01/2018,2022
230360,Everticinho,31,29/02/1988,176,75,Brazil,Grêmio,78,78,7500000,29000,"RB, RM, CM",Right,4,13500000,2,01/01/2018,2022
230431,Sidney Pessinho,27,29/02/1992,187,85,Brazil,Internacional,78,78,9500000,27000,"CDM, CM",Right,2,18100000,6,01/01/2018,2022
243238,Júnior Moraes,32,04/04/1987,176,70,Ukraine,Shakhtar Donetsk,78,78,8500000,1000,ST,Right,3,17900000,10,18/06/2018,2020
245295,E. Guichón,31,29/02/1988,168,65,Uruguay,Uruguay,78,78,0,0,"LB, LM",Left,4,,,,
245297,G. Quintana,35,29/02/1984,177,75,Uruguay,Uruguay,78,78,0,0,"RB, RM",Right,3,,,,
245303,F. Contedo,35,29/02/1984,174,71,Uruguay,Uruguay,78,78,0,0,"CAM, CF",Left,4,,,,
229558,D. Upamecano,20,27/10/1998,185,83,France,RB Leipzig,77,88,14000000,30000,CB,Right,2,26600000,5,13/01/2017,2021
228413,E. Audero,22,18/01/1997,192,83,Italy,Sampdoria,77,87,11500000,21000,GK,Right,1,21900000,1,27/02/2019,2021
228881,D. Calabria,22,06/12/1996,176,70,Italy,Milan,77,87,13000000,29000,RB,Right,3,24700000,2,01/07/2015,2022
231521,E. Palacios,20,05/10/1998,177,66,Argentina,River Plate,77,87,14000000,18000,"CM, RM, CAM",Right,4,22400000,15,08/11/2015,2021
232099,M. Grujić,23,13/04/1996,191,86,Serbia,Hertha BSC,77,87,13000000,22000,"CDM, CM",Right,3,,15,,2020
237715,P. Cutrone,21,03/01/1998,183,78,Italy,Wolverhampton Wanderers,77,87,14500000,58000,ST,Right,3,30500000,10,30/07/2019,2023
220196,D. Brooks,21,08/07/1997,183,62,Wales,Bournemouth,77,86,14000000,44000,"RM, CAM",Left,4,29400000,20,01/07/2018,2023
